vessel_id,mmsi,imo,shipname,callsign,flag_code,flag,ship_type_summary,ship_type_detail_name,length_m,width_m,dwt,grt,year_built
0185901b-6a90-7339-9c80-4e097b6baf01,574561861,,MINH TRI D 9,97855,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
01858895-d170-7ce8-985b-42306dcf06b9,548977000,9831505.0,WESTERN DONCASTER,DUJX,PH,Philippines (Republic of the),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",179.89999,30.0,39461.0,25189.0,2019.0
014e46f2-c868-784f-9a4a-0531277370af,636018226,9273806.0,FSS SHANGHAI,D5AH4,LR,Liberia (Republic of),"Cargo ships, all ships of this type",General Cargo,156.0,21.5,12767.0,10899.0,2006.0
0197f427-bf18-7f5e-8092-9ce3ba6bbbaf,413345040,,HAI RUI FENG 19,BPAM6,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,109.0,18.0,,,
01856aa3-1da8-75fd-b462-b8d917dbfa3c,563281100,9301809.0,HAZIRA EXPRESS,9VMS9,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",260.0,32.0,,,
019801b6-5ba8-7e1f-bddf-32230dcf3ca5,574456799,,CHELSEA BANG 1 S01,SEREA,VN,Viet Nam (Socialist Republic of),Fishing vessel,Pleasure Craft,26.0,6.0,,,
0188d427-1880-7ebf-b6b5-583e3d26a3e6,412532021,,SHENSHE1682,HHH,CN,China (People's Republic of),Fishing vessel,Fishing,24.0,6.0,,,
0180b91b-74d0-76d9-9a3d-d8ea03df3d05,412465409,,ZHUGUI6451,0006451,CN,China (People's Republic of),Fishing vessel,Fishing,37.0,9.0,,,
0197f3d6-f380-7c6a-9811-6cc1882905af,574080000,,CANO P8,,VN,Viet Nam (Socialist Republic of),Pilot vessel,Pilot vessel,10.0,3.0,,,
0191bb77-b048-7399-814f-9671f96a4cc4,477996699,,SING WAY 3,VRS6000,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),"Passenger ships, all ships of this type",Passenger,20.0,6.0,,,
01a01e71-9f70-7e00-b113-7012dee970a8,412466611,,YUEHUILAIYU48804,,CN,China (People's Republic of),Fishing vessel,Fishing vessel,25.0,7.0,,,
01882757-78c0-70b5-bc86-0226e242c4c3,574797970,,,,VN,Viet Nam (Socialist Republic of),,Unspecified,,,,,
01a08a22-0340-709d-a873-a256ece5dbba,413212380,,HAICHAOTUO6,YYYY,CN,China (People's Republic of),Tugs,Tugs,40.0,10.0,,,
014e6f94-b308-731f-9e0a-57ac449ad1a1,413906686,,JINHUI139,H,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,63.0,18.0,,,
019e4fa2-b662-7f25-aa32-8302993c2299,574121212,,VU LOAN 100,,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,10.0,3.0,,,
019a75ad-8f20-793c-b3b2-589e9967bfcf,413875432,,CHINACOASTGUARD21584,,CN,China (People's Republic of),Warship or naval auxiliary,Military Ops,,,,,
018097dd-6e68-79d7-b0b2-d32d62677030,574000120,9352676.0,GOLDEN OCEAN 26,XVDT,VN,Viet Nam (Socialist Republic of),"Tanker(s), all ships of this type",Oil Products Tanker,136.0,26.0,11550.0,7569.0,2010.0
019835fb-7628-7fbf-b7c7-72f4eb8e05b1,412482738,,ZHUXIANG2406,G2406,CN,China (People's Republic of),Fishing vessel,Fishing vessel,28.0,8.0,,,
0197f3e6-f910-795d-8334-88de8cab4bf2,412502276,,GUIFANGYUPAI2899,00I2899,CN,China (People's Republic of),Fishing vessel,Fishing,11.0,7.0,,,
018576e6-b020-7101-a6bb-3b5e00a6804c,412463554,,ZHUWAN3905,00N3905,CN,China (People's Republic of),Fishing vessel,Fishing,36.0,9.0,,,
017ac1dd-26f0-73f7-bc30-83d4ace74cfc,636024345,9893876.0,MAERSK NASSJO,D5VC9,LR,Liberia (Republic of),"Cargo ships, carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category Y",Container Ship,171.0,32.0,31095.0,25514.0,2021.0
01808746-6c08-77ed-a532-523f781c52a4,412763460,9585144.0,HUA FENG 98,BKRQ5,CN,China (People's Republic of),Tugs,Multi Purpose Offshore Vessel,71.0,17.0,2731.0,2746.0,2011.0
0197c074-93f8-7fff-811e-c1a76cf71fb8,352005841,9490703.0,HARMONY LIGHT,3E9029,PA,Panama (Republic of),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",189.99001,32.259998,58000.0,32837.0,2010.0
0187145a-aab8-70dc-ba80-6117941f31d7,477735500,9900679.0,NEW COROLLA,VRUI6,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),"Tanker(s), all ships of this type","Tanker(s), all ships of this type",332.67,60.04,307552.0,162893.0,2021.0
0197fa03-8480-7ca5-b1fb-c7bfb97cedf4,413551480,,SHUN QI XIN,BOQB3,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,99.0,16.0,,,
019e3969-8830-7e9f-9e87-4612e46b7c53,412468391,,DONGFENG21,00000,CN,China (People's Republic of),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",55.0,9.0,,,
014e4827-4510-7946-9ba1-a990be2186e8,412271730,,YUANHONGSHUN,BQHN7,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,159.0,23.0,,,
01984a83-3ab8-7b47-a338-2aa8289c64d4,413242540,,QIAN HAI 9,BOLZ4,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,109.0,17.0,,,
0197faea-69e0-74bd-9cb3-a098d1d15c23,412460385,,YUEDIANYU83377,83377,CN,China (People's Republic of),Fishing vessel,Fishing,12.0,4.0,,,
014e46ea-44b8-7691-9540-db33ec79dafb,413235230,,LI TAI ZHAO YANG,BOGV3,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,147.0,21.0,,,
01856bb5-dd98-775b-818f-3cbb3e01bc5c,412461332,,YUEYANGDONGYU10377,,CN,China (People's Republic of),Fishing vessel,Fishing vessel,19.0,4.0,,,
019899db-9f60-724c-84a4-868215d7ffb3,412468368,,YUEMAOBINYU43378,43378,CN,China (People's Republic of),Fishing vessel,Fishing,34.0,7.0,,,
0187c177-0318-7d20-afb0-e63cd7c7eebe,412488591,,YUELEIYU13838,13838,CN,China (People's Republic of),Fishing vessel,Fishing,53.0,8.0,,,
01985e2b-22b0-7e04-828f-548068b62cb4,413550392,,MIN HAI YU 05017,,CN,China (People's Republic of),Fishing vessel,Fishing vessel,41.0,10.0,,,
014e46ea-3900-7723-b86b-a96d73381221,352005618,9528419.0,YONG SHUN 8,3E8850,IN,India (Republic of),"Cargo ships, all ships of this type",General Cargo,122.2,19.799999,9283.0,7460.0,2009.0
014e481d-ee70-792a-8628-f651e5dc2cff,412752620,,ZHONG YONG 18,BLTG2,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,149.0,21.0,,,
01809bc5-5ae0-7428-afd3-367d53ecc077,412474861,,YUESHENSHANYU10016,HHH,CN,China (People's Republic of),Fishing vessel,Fishing,16.0,7.0,,,
01a08deb-01c0-7e35-84e4-4783f811e667,414578560,,00730,,CN,China (People's Republic of),Reserved for future use,Unspecified,,,,,
018a32d1-d130-72fd-8c66-726dc1cfc8af,352002399,9960942.0,POS QINGDAO,3E3863,PA,Panama (Republic of),"Cargo ships, carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category X",Container Ship,147.0,23.0,12803.0,9963.0,2023.0
014e46ea-f098-7392-b5e4-846a43da76d4,413507530,,JIN HAI 661,BOYU7,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,96.0,16.0,,,
01885831-6c30-77f1-a06c-0dff52138335,412463328,,YUEHUIDONGYU72006,,CN,China (People's Republic of),Fishing vessel,Fishing vessel,7.0,4.0,,,
01809c44-f2f0-7fb1-8d49-b48a1fe9bc38,636093045,9693824.0,WECO MADELEINE,5LCM2,LR,Liberia (Republic of),"Tanker(s), carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category Z","Tanker(s), carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category Z",184.0,32.0,49708.0,28326.0,2016.0
01809266-fe68-75ab-b1f3-dc5e757a56fb,533002550,9548392.0,BORNEO 2,9WKK9,MY,Malaysia,"HSC, all ships of this type",Crew boat,40.369999,10.0,97.0,238.0,2011.0
01a0885d-21c0-768c-8d4a-b1893c1bde82,412521228,,QIONG HAI 89029,89029,CN,China (People's Republic of),Fishing vessel,Fishing vessel,48.0,,,,
019ecfc1-7658-7b34-8103-9b025444c1c3,412538497,,LULANYU60109,,CN,China (People's Republic of),Fishing vessel,Fishing,47.0,7.0,,,
01a05c7c-a238-7db9-b1f5-2b4fd5d68e1d,412000446,,00098,0000000,CN,China (People's Republic of),Fishing vessel,Unspecified,38.0,8.0,,,
0197fa04-3060-794c-b5d1-5d7a41ecdb64,574013176,,TRUONG AN 08,3WZX9,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Cargo,70.0,11.0,,,
0197f3d6-c4a0-7a88-beb7-457a170ea8ff,413369910,,JING XIANG 217,,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,52.0,12.0,,,
0180873f-6728-73a3-b7b7-b8f579a512e9,413471740,,HAIYAO,BYIA,CN,China (People's Republic of),"HSC, all ships of this type",High Speed Craft,35.0,9.0,,,
01808741-f768-73f6-8aad-950a3e3a9a43,413236120,,BEI YOU 26,BOHD2,CN,China (People's Republic of),"HSC, all ships of this type",High Speed Craft,69.0,17.0,,,
019e0691-8688-7801-bd09-5fe1db453961,413698360,,JIA TAI 699,BPXD6,CN,China (People's Republic of),"Tanker(s), all ships of this type",Tanker,96.0,14.0,,,
01981938-4d68-74b0-bdcd-02264af322e8,413884901,,TENGXIANHAIXIANG77,0000000,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,88.0,16.0,,,
0198189e-2878-71ea-8398-4b5854ba2abf,413360680,,JIN XU YUAN,0000000,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,55.0,8.0,,,
01808739-44d8-7bab-b780-d80522c8bae9,412554010,,ZHONGHUATEYUNYOU 8,,CN,China (People's Republic of),"Tanker(s), carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category Y",Tanker - Hazard B,53.0,9.0,,,
0198bb14-8548-7221-87f7-99613e848753,412255218,,SHENSHE 5218,,CN,China (People's Republic of),Fishing vessel,Fishing,,,,,
016b295c-5f40-74eb-acfe-16274b3e8d81,477996335,,SPV 1,VRS5588,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),Towing,Tugs,,,,,
01981e60-08f8-7b1a-b966-5a8c285a5f53,413884361,,PINGFU879,879,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,78.0,16.0,,,
01a00af3-f010-79fb-8342-f8dbe5adf77d,601836932,,TIELONG18369 32 85,,ZA,South Africa (Republic of),Not available,Unspecified,,,,,
0198bb83-f0b8-7696-a0ee-5796f55cf38a,412446018,,MIN DONG YU61262,61262,CN,China (People's Republic of),Fishing vessel,Fishing vessel,32.0,6.0,,,
014e7411-a008-7aa0-b882-0bd8ad9a7f83,477137100,9505950.0,YONG SHENG 99,VRPP8,PA,Panama (Republic of),"Cargo ships, all ships of this type",General Cargo,122.2,19.799999,9106.0,7460.0,2008.0
01856b4c-9090-736e-9b97-dae26c23bc6b,412534312,,SHANWEI0379,,CN,China (People's Republic of),Fishing vessel,Fishing,35.0,8.0,,,
019e0ae5-63d0-738e-beed-402734fe18a3,574004135,,PHU THINH 2 C36,83,VN,Viet Nam (Socialist Republic of),Not available,Unspecified,10.0,6.0,,,
018087ba-ec40-78a2-8263-f61dc946aa9c,248222000,9448827.0,CMA CGM DAKAR,9HA6562,MH,Marshall Islands (Republic of the),"Cargo ships, all ships of this type",Container Ship,239.63,32.290001,47027.0,38364.0,2010.0
0180873c-3aa8-79fb-9850-e79a3e12451b,413862375,,BAOFENG2,,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,49.0,16.0,,,
0185fd2c-3150-7fe4-a4fc-e89ab282f1ae,412467376,,YUE SUI YU 32181,,CN,China (People's Republic of),Fishing vessel,Fishing,39.0,7.0,,,
01a07f6b-7968-718b-83ac-e91cdaebe181,412521285,,QIONGLEYU12181,,CN,China (People's Republic of),Fishing vessel,Fishing vessel,44.0,9.0,,,
01857030-3288-754d-9f56-966d9b218dff,412465558,,YUEJIANGCHENGYU97838,,CN,China (People's Republic of),Fishing vessel,Fishing,30.0,6.0,,,
0188d755-cb00-7d5b-a5e7-195b003abc5c,574180724,,CLOI 70 E6 DIA LU,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
01808833-9ac8-7db0-8ff4-a4d54b8443a9,574567562,,TIEN THY,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
016e7333-1d40-78a2-9dd5-ef7415c2eccc,413888880,,HAIXUN1108,BOAT1,CN,China (People's Republic of),Law enforcement vessels,Law enforcement vessels,64.0,10.0,,,
019e0686-9d90-7ca6-b9fe-bea9ef36b0c8,412370140,,HAIZHUANGFENGDIAN002,BQHE9,CN,China (People's Republic of),Other types of ship,Other,26.0,9.0,,,
0185b29f-9910-7d17-b4cb-921bfcfb6218,412472567,,YUEDIANYU92192,0092192,CN,China (People's Republic of),Fishing vessel,Fishing,24.0,6.0,,,
0180875e-c668-71e0-9839-b42f0c2e5c76,574014254,,VU DINH 135,XVKL3,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Cargo,103.0,17.0,,,
0197f74f-2280-7bc8-9c68-5b5e9dd8bd1b,574614000,,PILOT HONG LONG 2,0,VN,Viet Nam (Socialist Republic of),Pilot vessel,Pilot vessel,20.0,4.0,,,
0198badd-6018-70e7-b57c-50dd37000edc,412446061,,MIN LONG YU 65879,65879,CN,China (People's Republic of),Fishing vessel,Fishing,31.0,6.0,,,
01980c20-7330-74b9-b66b-e3529967b0d1,574183241,,HG,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing vessel,26.0,6.0,,,
0197f3de-7948-76f4-b599-66c885009ed8,412473680,8360315.0,AN HUA BO 19,HOA3020,CN,China (People's Republic of),"Cargo ships, all ships of this type",Motor Hopper,65.0,14.0,1800.0,1179.0,2010.0
0180b2b4-1520-7d22-97fa-e82e0b964a61,412526324,,YUETAIYU62320,,CN,China (People's Republic of),Fishing vessel,Fishing,6.0,2.0,,,
01856ac6-2e38-7b37-a7d6-497427edb8a5,412467842,,YUEMAOBINYU43218,,CN,China (People's Republic of),Fishing vessel,Fishing,31.0,7.0,,,
0194e59b-bb00-7276-a8d7-79a0e9a91558,413617840,,ZHUANG HANG 9,,CN,China (People's Republic of),Dredger,Dredger,86.0,18.0,,,
01808737-ba50-720b-a440-d4a0da808529,413233820,,LING HANG 89,BOWF4,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,173.0,24.0,,,
0197f7cd-fb28-7d09-a854-ad462035f68c,412523494,,QIONGDANYU17166,,CN,China (People's Republic of),Fishing vessel,Fishing,25.0,6.0,,,
014e4b1b-9a28-7da3-9f15-f15ceea9e77d,413694730,,TIANCHENG 1,BPXZ5,CN,China (People's Republic of),"Tanker(s), all ships of this type",Tanker,54.0,10.0,,,
0197fe4e-2e50-7202-b8e9-a1e4fbdd04da,412459905,,MINSHIYU06088,06088,CN,China (People's Republic of),Fishing vessel,Fishing,40.0,8.0,,,
01888e3d-8b10-7020-86f2-c9f7598f5ae5,413318770,,XIANG HANG 328,5,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,120.0,22.0,,,
018092de-64d0-7b78-834d-ac27c3b5c682,574567060,,CONG VIEN F 11,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
0160affd-f7a8-750e-ba22-320878ee96af,373665000,9566411.0,MARIBLUE,3FGS,PA,Panama (Republic of),"Cargo ships, all ships of this type",Bulk Carrier,190.0,32.0,,,
0189b655-e1c8-7fbe-931e-9ba998f45358,574560082,,KHANH HUY F14 CAODOI,4134567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
0180873f-3848-79ec-bfc8-3b8f209feb07,413218620,9864071.0,SAN HANG FENG RUN,,CN,China (People's Republic of),Other types of ship,Offshore Construction Jack Up,86.0,40.0,,,
01808ba3-6d28-7a44-b8e6-a0413b1f5759,574000650,9591662.0,ROYAL 18,3WAO9,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Bulk Carrier,90.980003,15.62,5618.0,2999.0,2010.0
015185db-1be0-798e-993b-3442a0621638,412459820,9785861.0,XING TONG 16,BPXH6,CN,China (People's Republic of),"Tanker(s), all ships of this type","Tanker(s), all ships of this type",93.0,15.0,4176.0,2926.0,2015.0
014e4daa-0180-7557-9b7b-2c8cadf802ed,563403000,9694402.0,MARTIN SCHULTE,9V3397,SG,Singapore (Republic of),"Cargo ships, carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category X",Container Ship,189.0,30.0,30084.0,27279.0,2015.0
01856ab1-cb78-7037-b9d5-a52c5253cce5,352002142,9949209.0,EPTALOFOS,3E3817,PA,Panama (Republic of),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",199.95,32.0,61156.0,34520.0,2023.0
019849f1-a530-7113-9717-b581edcf3135,412466345,,YUEHUILAIYU43213,,CN,China (People's Republic of),Fishing vessel,Fishing,23.0,6.0,,,
019e06a7-1610-740a-aa3c-a00b2501be80,574015414,,TRUNG THANG 58,XVSU7,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Cargo,110.0,17.0,,,
014e46ec-a230-7b66-885c-39c409662568,352004707,9377418.0,BARBADOS PROSPERITY,3E6969,LR,Liberia (Republic of),"Tanker(s), all ships of this type",Crude Oil Tanker,330.0,60.040001,297958.0,156915.0,2010.0
01808748-f090-7ec4-81c9-0ad3194f78f4,235059376,9432880.0,CARRERA,2AGI2,GB,United Kingdom of Great Britain and Northern Ireland,"Cargo ships, all ships of this type",Vehicles Carrier,182.8,31.52,12315.0,46800.0,2008.0
014e46f8-71a0-7869-97da-ed7cc08c0e7f,412473190,,HAI TONG TUO 6,BSOF,CN,China (People's Republic of),Towing,Tugs,30.0,9.0,,,
0180914f-6830-742e-b337-aa2e13bbc161,574014574,,VIET THUAN 075 01,XVMD2,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Cargo,98.0,16.0,,,
019f185f-e6b0-7ed9-b6af-0ea8f08d20be,574777789,,QUOC KIET 89 B3 S19,CAUMUC,VN,Viet Nam (Socialist Republic of),Fishing vessel,Unspecified,8.0,3.0,,,
0193ecd0-5ad0-729b-9822-de30a0245549,413613420,,ZHONG HAI YOU226,,CN,China (People's Republic of),"Tanker(s), all ships of this type",Tanker,50.0,8.0,,,
01808740-2e60-70e5-aaca-48ad8f55fcd2,253533000,9619000.0,JOSEPH PLATEAU,LXJX,LU,Luxembourg,Dredger,Pipe layer,191.5,40.0,35671.0,35287.0,2013.0
01a0544f-6ed8-72ba-81bb-f6318bc95bc6,412462314,,YUECHAOYANGYU11195,11195,CN,China (People's Republic of),Fishing vessel,Fishing vessel,50.0,7.0,,,
01858146-fbd8-7e4d-b5ef-e0d7afe510f8,412528833,,YUEZHUYU73019,0000000,CN,China (People's Republic of),Fishing vessel,Fishing,5.0,2.0,,,
0186654b-d8f8-7f91-a28a-6f610a2a7956,563339500,9626900.0,PIXIU,S6TB8,MH,Marshall Islands (Republic of the),"Cargo ships, all ships of this type",Bulk Carrier,199.99001,32.259998,63490.0,36374.0,2013.0
019812a7-e5d0-7348-b069-118439932903,412523931,,QIONGDANYU16202,,CN,China (People's Republic of),Fishing vessel,Fishing,21.0,6.0,,,
0197f3e8-8f50-77c0-a0da-a6af72d13905,413589530,,XIN TIAN 20,BPPJ6,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,110.0,18.0,,,
014e4bed-ab80-7023-a0da-e4f265ef3616,477995418,,MERIDIAN STAR,VRS4777,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),"Passenger ships, all ships of this type",Passenger,36.0,8.0,,,1958.0
0162bce4-28a0-7abd-a6a4-23db56e10c0d,477996035,,SUN TAO,VRS5336,HK,China (People's Republic of) - Hong Kong (Special Administrative Region of China),"Tanker(s), all ships of this type",Tanker,33.0,11.0,,,
019e0655-ecb8-788e-8681-f671cc10f125,574085141,,THAI 03 LU X NOI C2,,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,20.0,6.0,,,
018a02fa-c318-7bc7-92f5-6e2c069c467d,412538797,,YUEMAOBINYU55056,,CN,China (People's Republic of),Fishing vessel,Fishing,7.0,4.0,,,
019e4f66-9f10-79ee-a85e-7715ce181563,574099956,,GHE DAY PHAT DAT6 56,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
0197fae0-d4c0-7e26-9ee5-ad698329d8cc,574015193,,VIET THUAN 05 03,XVNU7,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",Cargo,79.0,15.0,,,
01808744-a300-760d-b0ea-3ec411a1f8cd,413289620,,YI XIN 818,BORW7,CN,China (People's Republic of),Other types of ship,Other,70.0,16.0,,,
0186e9c7-2d30-7750-8035-c1fd196d99f0,413512380,,HE YING DA,,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,56.0,9.0,,,
01a0059f-96a0-7f2e-a9f8-76f3e56a10fb,574211013,,TUAN THANH D24,,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing vessel,20.0,6.0,,,
019e9e82-1610-7fd1-903f-20f371f530f2,574166347,,LRUT SGON 347 A30,6THO,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,23.0,6.0,,,
0180b0c2-ebb0-78a2-9ac6-1f8a49818086,574020015,,Q11 A16,A16,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,20.0,6.0,,,
016b452a-cf90-7ef2-997e-268e3baca64e,372003000,9839430.0,MSC GULSUN,3FTV6,PA,Panama (Republic of),"Cargo ships, carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category X",Container Ship,400.0,62.0,228149.0,232618.0,2019.0
018b0e0f-d6e8-7904-a3e9-47bd8e7b7883,413068558,,11,666,CN,China (People's Republic of),"Cargo ships, all ships of this type","Cargo ships, all ships of this type",,,,,
01827b44-1660-73f4-8719-bb8f49c451aa,636022027,9792709.0,YM TRILLION,5LGV4,LR,Liberia (Republic of),"Cargo ships, carrying DG and/or MHB, HS, or MP, IMO hazard or pollutant category X",Container Ship,334.0,48.52,136899.0,118524.0,2022.0
016c8e07-3dd8-72ad-8436-6b27e2c36b32,413875371,,CHINACOASTGUARD 4301,4301,CN,China (People's Republic of),Law enforcement vessels,Law enforcement vessels,111.0,14.0,,,
01a036a1-fd88-7f8b-a810-fb7355389989,574112205,,999 A18,,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing vessel,26.0,6.0,,,
01808756-bfb8-7e8c-ab19-36c5f23b1853,413054690,,ZHONGREN301,HH,CN,China (People's Republic of),"Other types of ship, no additional information",Other,62.0,26.0,,,
018087e9-6a98-71d0-8b2e-14bb9d879caa,574569571,,O C 18 C 38 C 4O,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing,26.0,6.0,,,
016e4509-d2b0-7f9b-a3ca-48458bd90411,574639000,9379569.0,LOC NGUYEN 68,3WOV,VN,Viet Nam (Socialist Republic of),"Cargo ships, all ships of this type",General Cargo,79.940002,12.62,3067.0,1599.0,2006.0
01980119-fc68-727e-970d-a71b191f357b,574562608,,TUYET THU,LREPMWC,VN,Viet Nam (Socialist Republic of),Pleasure motor craft,Pleasure Craft,83.0,23.0,,,
0198196f-7298-7bac-97a0-ff98e27dad51,574092810,,59A36,1234567,VN,Viet Nam (Socialist Republic of),Fishing vessel,Fishing vessel,26.0,6.0,,,
01987d1c-56d0-750b-9c1e-701225d28337,412821116,,YUEHUILAIYU21116,21116,CN,China (People's Republic of),Fishing vessel,Fishing,41.0,7.0,,,
0180874f-12e0-733d-beea-8bcfce228b6b,413844888,,SHI TAI 828,,CN,China (People's Republic of),"Cargo ships, all ships of this type",Cargo,50.0,13.0,,,
